article_id,year,feature_group,feature_value,feature_column,present
FXB6Y5QG,2021,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
FXB6Y5QG,2021,evidence_type,empirical_study,evidence_type__empirical_study,1
FXB6Y5QG,2021,primary_methodology,evidence_synthesis,primary_methodology__evidence_synthesis,1
FXB6Y5QG,2021,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
FXB6Y5QG,2021,conceptual_theme,educational_psychology,conceptual_theme__educational_psychology,1
FXB6Y5QG,2021,library_context,academic_library,library_context__academic_library,1
FXB6Y5QG,2021,game_format,game_creation,game_format__game_creation,1
FXB6Y5QG,2021,game_format,gamification,game_format__gamification,1
FXB6Y5QG,2021,service_area,learning_and_literacy,service_area__learning_and_literacy,1
FXB6Y5QG,2021,service_area,discovery_and_advisory,service_area__discovery_and_advisory,1
FXB6Y5QG,2021,service_audience,students,service_audience__students,1
FXB6Y5QG,2021,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
FXB6Y5QG,2021,evidence_confidence,descriptive_only,evidence_confidence__descriptive_only,1
FXB6Y5QG,2021,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
FXB6Y5QG,2021,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
FXB6Y5QG,2021,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
6EJVPA4N,2023,source_type,professional_publication,source_type__professional_publication,1
6EJVPA4N,2023,evidence_type,evidence_synthesis,evidence_type__evidence_synthesis,1
6EJVPA4N,2023,primary_methodology,evidence_synthesis,primary_methodology__evidence_synthesis,1
6EJVPA4N,2023,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
6EJVPA4N,2023,library_context,non_library_context,library_context__non_library_context,1
6EJVPA4N,2023,game_format,tabletop_game,game_format__tabletop_game,1
6EJVPA4N,2023,service_area,collections_and_access,service_area__collections_and_access,1
6EJVPA4N,2023,service_audience,general_public,service_audience__general_public,1
6EJVPA4N,2023,intended_outcome,other,intended_outcome__other,1
6EJVPA4N,2023,evidence_confidence,descriptive_only,evidence_confidence__descriptive_only,1
6EJVPA4N,2023,service_conditions_addressed,other,service_conditions_addressed__other,1
EML4WF22,2023,source_type,professional_publication,source_type__professional_publication,1
EML4WF22,2023,evidence_type,evidence_synthesis,evidence_type__evidence_synthesis,1
EML4WF22,2023,primary_methodology,none,primary_methodology__none,1
EML4WF22,2023,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
EML4WF22,2023,library_context,non_library_context,library_context__non_library_context,1
EML4WF22,2023,game_format,tabletop_game,game_format__tabletop_game,1
EML4WF22,2023,game_format,card_game,game_format__card_game,1
EML4WF22,2023,service_area,collections_and_access,service_area__collections_and_access,1
EML4WF22,2023,service_audience,general_public,service_audience__general_public,1
EML4WF22,2023,intended_outcome,other,intended_outcome__other,1
EML4WF22,2023,evidence_confidence,descriptive_only,evidence_confidence__descriptive_only,1
EML4WF22,2023,service_conditions_addressed,other,service_conditions_addressed__other,1
XEC7KLHI,,source_type,professional_publication,source_type__professional_publication,1
XEC7KLHI,,evidence_type,empirical_study,evidence_type__empirical_study,1
XEC7KLHI,,primary_methodology,content_analysis,primary_methodology__content_analysis,1
XEC7KLHI,,library_context,non_library_context,library_context__non_library_context,1
XEC7KLHI,,game_format,digital_game,game_format__digital_game,1
XEC7KLHI,,game_format,mobile_game,game_format__mobile_game,1
XEC7KLHI,,service_area,learning_and_literacy,service_area__learning_and_literacy,1
XEC7KLHI,,service_area,community_and_inclusion,service_area__community_and_inclusion,1
XEC7KLHI,,service_audience,general_public,service_audience__general_public,1
XEC7KLHI,,intended_outcome,wellness_and_resilience,intended_outcome__wellness_and_resilience,1
XEC7KLHI,,evidence_confidence,descriptive_only,evidence_confidence__descriptive_only,1
XEC7KLHI,,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
XEC7KLHI,,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
9X6JSCYG,2006,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
9X6JSCYG,2006,evidence_type,theoretical_or_conceptual,evidence_type__theoretical_or_conceptual,1
9X6JSCYG,2006,primary_methodology,cognitive_ethnography,primary_methodology__cognitive_ethnography,1
9X6JSCYG,2006,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
9X6JSCYG,2006,conceptual_theme,participatory_culture_and_production,conceptual_theme__participatory_culture_and_production,1
9X6JSCYG,2006,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
9X6JSCYG,2006,library_context,non_library_context,library_context__non_library_context,1
9X6JSCYG,2006,game_format,digital_game,game_format__digital_game,1
9X6JSCYG,2006,service_area,learning_and_literacy,service_area__learning_and_literacy,1
9X6JSCYG,2006,service_audience,general_public,service_audience__general_public,1
9X6JSCYG,2006,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
9X6JSCYG,2006,evidence_confidence,theoretical_or_conceptual,evidence_confidence__theoretical_or_conceptual,1
9X6JSCYG,2006,service_conditions_addressed,other,service_conditions_addressed__other,1
VM87PPI8,2010,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
VM87PPI8,2010,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
VM87PPI8,2010,primary_methodology,qualitative_study,primary_methodology__qualitative_study,1
VM87PPI8,2010,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
VM87PPI8,2010,conceptual_theme,participatory_culture_and_production,conceptual_theme__participatory_culture_and_production,1
VM87PPI8,2010,library_context,public_library,library_context__public_library,1
VM87PPI8,2010,game_format,tabletop_game,game_format__tabletop_game,1
VM87PPI8,2010,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
VM87PPI8,2010,game_format,live_action_roleplaying_game,game_format__live_action_roleplaying_game,1
VM87PPI8,2010,game_format,escape_room_or_breakout_box,game_format__escape_room_or_breakout_box,1
VM87PPI8,2010,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
VM87PPI8,2010,service_area,discovery_and_advisory,service_area__discovery_and_advisory,1
VM87PPI8,2010,service_audience,general_public,service_audience__general_public,1
VM87PPI8,2010,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
VM87PPI8,2010,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
VM87PPI8,2010,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
VM87PPI8,2010,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
ENY4RRIW,2024,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
ENY4RRIW,2024,evidence_type,empirical_study,evidence_type__empirical_study,1
ENY4RRIW,2024,primary_methodology,mixed_methods,primary_methodology__mixed_methods,1
ENY4RRIW,2024,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
ENY4RRIW,2024,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
ENY4RRIW,2024,conceptual_theme,educational_psychology,conceptual_theme__educational_psychology,1
ENY4RRIW,2024,library_context,academic_library,library_context__academic_library,1
ENY4RRIW,2024,game_format,virtual_or_augmented_reality,game_format__virtual_or_augmented_reality,1
ENY4RRIW,2024,game_format,game_creation,game_format__game_creation,1
ENY4RRIW,2024,service_area,learning_and_literacy,service_area__learning_and_literacy,1
ENY4RRIW,2024,service_area,discovery_and_advisory,service_area__discovery_and_advisory,1
ENY4RRIW,2024,service_area,community_and_inclusion,service_area__community_and_inclusion,1
ENY4RRIW,2024,service_audience,students,service_audience__students,1
ENY4RRIW,2024,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
ENY4RRIW,2024,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
ENY4RRIW,2024,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
ENY4RRIW,2024,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
ENY4RRIW,2024,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
Q9CUHJCI,2016,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
Q9CUHJCI,2016,evidence_type,implementation_case,evidence_type__implementation_case,1
Q9CUHJCI,2016,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
Q9CUHJCI,2016,primary_methodology,case_or_design_study,primary_methodology__case_or_design_study,1
Q9CUHJCI,2016,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
Q9CUHJCI,2016,conceptual_theme,participatory_culture_and_production,conceptual_theme__participatory_culture_and_production,1
Q9CUHJCI,2016,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
Q9CUHJCI,2016,conceptual_theme,educational_psychology,conceptual_theme__educational_psychology,1
Q9CUHJCI,2016,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
Q9CUHJCI,2016,library_context,academic_library,library_context__academic_library,1
Q9CUHJCI,2016,game_format,tabletop_game,game_format__tabletop_game,1
Q9CUHJCI,2016,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
Q9CUHJCI,2016,game_format,escape_room_or_breakout_box,game_format__escape_room_or_breakout_box,1
Q9CUHJCI,2016,game_format,game_creation,game_format__game_creation,1
Q9CUHJCI,2016,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
Q9CUHJCI,2016,service_area,learning_and_literacy,service_area__learning_and_literacy,1
Q9CUHJCI,2016,service_area,community_and_inclusion,service_area__community_and_inclusion,1
Q9CUHJCI,2016,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
Q9CUHJCI,2016,service_audience,students,service_audience__students,1
Q9CUHJCI,2016,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
Q9CUHJCI,2016,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
Q9CUHJCI,2016,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
Q9CUHJCI,2016,service_conditions_addressed,community_assessment_needed,service_conditions_addressed__community_assessment_needed,1
Q9CUHJCI,2016,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
Q9CUHJCI,2016,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
4UN6BFPQ,2024,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
4UN6BFPQ,2024,evidence_type,empirical_study,evidence_type__empirical_study,1
4UN6BFPQ,2024,primary_methodology,mixed_methods,primary_methodology__mixed_methods,1
4UN6BFPQ,2024,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
4UN6BFPQ,2024,conceptual_theme,educational_psychology,conceptual_theme__educational_psychology,1
4UN6BFPQ,2024,library_context,non_library_context,library_context__non_library_context,1
4UN6BFPQ,2024,game_format,digital_game,game_format__digital_game,1
4UN6BFPQ,2024,service_area,learning_and_literacy,service_area__learning_and_literacy,1
4UN6BFPQ,2024,service_audience,underserved_or_special_population,service_audience__underserved_or_special_population,1
4UN6BFPQ,2024,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
4UN6BFPQ,2024,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
4UN6BFPQ,2024,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
4UN6BFPQ,2024,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
4UN6BFPQ,2024,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
ZH8JITZ4,2022,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
ZH8JITZ4,2022,evidence_type,theoretical_or_conceptual,evidence_type__theoretical_or_conceptual,1
ZH8JITZ4,2022,primary_methodology,evidence_synthesis,primary_methodology__evidence_synthesis,1
ZH8JITZ4,2022,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
ZH8JITZ4,2022,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
ZH8JITZ4,2022,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
ZH8JITZ4,2022,library_context,public_library,library_context__public_library,1
ZH8JITZ4,2022,game_format,digital_game,game_format__digital_game,1
ZH8JITZ4,2022,service_area,collections_and_access,service_area__collections_and_access,1
ZH8JITZ4,2022,service_area,learning_and_literacy,service_area__learning_and_literacy,1
ZH8JITZ4,2022,service_area,cultural_heritage_and_research,service_area__cultural_heritage_and_research,1
ZH8JITZ4,2022,service_audience,general_public,service_audience__general_public,1
ZH8JITZ4,2022,intended_outcome,equitable_access,intended_outcome__equitable_access,1
ZH8JITZ4,2022,evidence_confidence,theoretical_or_conceptual,evidence_confidence__theoretical_or_conceptual,1
ZH8JITZ4,2022,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
ZH8JITZ4,2022,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
ZH8JITZ4,2022,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
M983BURB,2023,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
M983BURB,2023,evidence_type,empirical_study,evidence_type__empirical_study,1
M983BURB,2023,primary_methodology,content_analysis,primary_methodology__content_analysis,1
M983BURB,2023,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
M983BURB,2023,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
M983BURB,2023,library_context,non_library_context,library_context__non_library_context,1
M983BURB,2023,game_format,digital_game,game_format__digital_game,1
M983BURB,2023,service_area,learning_and_literacy,service_area__learning_and_literacy,1
M983BURB,2023,service_audience,general_public,service_audience__general_public,1
M983BURB,2023,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
M983BURB,2023,evidence_confidence,demonstrated_outcome,evidence_confidence__demonstrated_outcome,1
M983BURB,2023,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
M983BURB,2023,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
M983BURB,2023,service_conditions_addressed,community_assessment_needed,service_conditions_addressed__community_assessment_needed,1
M983BURB,2023,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
AE9HKHNN,2013,source_type,blog_or_web_article,source_type__blog_or_web_article,1
AE9HKHNN,2013,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
AE9HKHNN,2013,primary_methodology,none,primary_methodology__none,1
AE9HKHNN,2013,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
AE9HKHNN,2013,conceptual_theme,educational_psychology,conceptual_theme__educational_psychology,1
AE9HKHNN,2013,library_context,non_library_context,library_context__non_library_context,1
AE9HKHNN,2013,game_format,digital_game,game_format__digital_game,1
AE9HKHNN,2013,service_area,learning_and_literacy,service_area__learning_and_literacy,1
AE9HKHNN,2013,service_audience,general_public,service_audience__general_public,1
AE9HKHNN,2013,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
AE9HKHNN,2013,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
AE9HKHNN,2013,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
MMIYTC9Q,2014,source_type,book,source_type__book,1
MMIYTC9Q,2014,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
MMIYTC9Q,2014,primary_methodology,none,primary_methodology__none,1
MMIYTC9Q,2014,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
MMIYTC9Q,2014,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
MMIYTC9Q,2014,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
MMIYTC9Q,2014,library_context,public_library,library_context__public_library,1
MMIYTC9Q,2014,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
MMIYTC9Q,2014,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
MMIYTC9Q,2014,service_audience,teens,service_audience__teens,1
MMIYTC9Q,2014,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
MMIYTC9Q,2014,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
MMIYTC9Q,2014,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
MMIYTC9Q,2014,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
MMIYTC9Q,2014,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
86D5QFHK,2024,source_type,professional_publication,source_type__professional_publication,1
86D5QFHK,2024,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
86D5QFHK,2024,primary_methodology,none,primary_methodology__none,1
86D5QFHK,2024,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
86D5QFHK,2024,conceptual_theme,participatory_culture_and_production,conceptual_theme__participatory_culture_and_production,1
86D5QFHK,2024,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
86D5QFHK,2024,conceptual_theme,social_equity_and_access,conceptual_theme__social_equity_and_access,1
86D5QFHK,2024,library_context,public_library,library_context__public_library,1
86D5QFHK,2024,game_format,tabletop_game,game_format__tabletop_game,1
86D5QFHK,2024,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
86D5QFHK,2024,game_format,digital_game,game_format__digital_game,1
86D5QFHK,2024,game_format,virtual_or_augmented_reality,game_format__virtual_or_augmented_reality,1
86D5QFHK,2024,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
86D5QFHK,2024,service_area,learning_and_literacy,service_area__learning_and_literacy,1
86D5QFHK,2024,service_area,community_and_inclusion,service_area__community_and_inclusion,1
86D5QFHK,2024,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
86D5QFHK,2024,service_audience,general_public,service_audience__general_public,1
86D5QFHK,2024,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
86D5QFHK,2024,evidence_confidence,descriptive_only,evidence_confidence__descriptive_only,1
86D5QFHK,2024,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
86D5QFHK,2024,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
86D5QFHK,2024,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
FDBYMG7J,2020,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
FDBYMG7J,2020,evidence_type,empirical_study,evidence_type__empirical_study,1
FDBYMG7J,2020,primary_methodology,experimental_study,primary_methodology__experimental_study,1
FDBYMG7J,2020,conceptual_theme,educational_psychology,conceptual_theme__educational_psychology,1
FDBYMG7J,2020,conceptual_theme,game_literacy,conceptual_theme__game_literacy,1
FDBYMG7J,2020,library_context,library_school,library_context__library_school,1
FDBYMG7J,2020,game_format,virtual_or_augmented_reality,game_format__virtual_or_augmented_reality,1
FDBYMG7J,2020,service_area,learning_and_literacy,service_area__learning_and_literacy,1
FDBYMG7J,2020,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
FDBYMG7J,2020,service_audience,students,service_audience__students,1
FDBYMG7J,2020,intended_outcome,learning_and_literacy,intended_outcome__learning_and_literacy,1
FDBYMG7J,2020,evidence_confidence,promising_evidence,evidence_confidence__promising_evidence,1
FDBYMG7J,2020,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
FDBYMG7J,2020,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
FDBYMG7J,2020,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
DEMPZ8YZ,2013,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
DEMPZ8YZ,2013,evidence_type,implementation_case,evidence_type__implementation_case,1
DEMPZ8YZ,2013,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
DEMPZ8YZ,2013,primary_methodology,qualitative_study,primary_methodology__qualitative_study,1
DEMPZ8YZ,2013,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
DEMPZ8YZ,2013,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
DEMPZ8YZ,2013,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
DEMPZ8YZ,2013,library_context,academic_library,library_context__academic_library,1
DEMPZ8YZ,2013,game_format,digital_game,game_format__digital_game,1
DEMPZ8YZ,2013,game_format,tabletop_game,game_format__tabletop_game,1
DEMPZ8YZ,2013,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
DEMPZ8YZ,2013,service_area,community_and_inclusion,service_area__community_and_inclusion,1
DEMPZ8YZ,2013,service_area,learning_and_literacy,service_area__learning_and_literacy,1
DEMPZ8YZ,2013,service_audience,students,service_audience__students,1
DEMPZ8YZ,2013,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
DEMPZ8YZ,2013,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
DEMPZ8YZ,2013,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
DEMPZ8YZ,2013,service_conditions_addressed,community_assessment_needed,service_conditions_addressed__community_assessment_needed,1
DEMPZ8YZ,2013,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
RUFTXTEN,2013,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
RUFTXTEN,2013,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
RUFTXTEN,2013,primary_methodology,case_or_design_study,primary_methodology__case_or_design_study,1
RUFTXTEN,2013,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
RUFTXTEN,2013,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
RUFTXTEN,2013,conceptual_theme,information_behavior_and_practice,conceptual_theme__information_behavior_and_practice,1
RUFTXTEN,2013,library_context,academic_library,library_context__academic_library,1
RUFTXTEN,2013,game_format,digital_game,game_format__digital_game,1
RUFTXTEN,2013,game_format,tabletop_game,game_format__tabletop_game,1
RUFTXTEN,2013,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
RUFTXTEN,2013,service_area,learning_and_literacy,service_area__learning_and_literacy,1
RUFTXTEN,2013,service_area,community_and_inclusion,service_area__community_and_inclusion,1
RUFTXTEN,2013,service_audience,students,service_audience__students,1
RUFTXTEN,2013,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
RUFTXTEN,2013,evidence_confidence,practitioner_knowledge,evidence_confidence__practitioner_knowledge,1
RUFTXTEN,2013,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
RUFTXTEN,2013,service_conditions_addressed,community_assessment_needed,service_conditions_addressed__community_assessment_needed,1
RUFTXTEN,2013,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
JCT7DKA7,2022,source_type,peer_reviewed_journal_article,source_type__peer_reviewed_journal_article,1
JCT7DKA7,2022,evidence_type,practitioner_reflection,evidence_type__practitioner_reflection,1
JCT7DKA7,2022,primary_methodology,none,primary_methodology__none,1
JCT7DKA7,2022,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
JCT7DKA7,2022,conceptual_theme,participatory_culture_and_production,conceptual_theme__participatory_culture_and_production,1
JCT7DKA7,2022,conceptual_theme,community_and_inclusion,conceptual_theme__community_and_inclusion,1
JCT7DKA7,2022,library_context,public_library,library_context__public_library,1
JCT7DKA7,2022,game_format,tabletop_game,game_format__tabletop_game,1
JCT7DKA7,2022,game_format,tabletop_roleplaying_game,game_format__tabletop_roleplaying_game,1
JCT7DKA7,2022,game_format,digital_game,game_format__digital_game,1
JCT7DKA7,2022,game_format,escape_room_or_breakout_box,game_format__escape_room_or_breakout_box,1
JCT7DKA7,2022,game_format,game_creation,game_format__game_creation,1
JCT7DKA7,2022,game_format,gamification,game_format__gamification,1
JCT7DKA7,2022,game_format,pervasive_game,game_format__pervasive_game,1
JCT7DKA7,2022,game_format,megagame,game_format__megagame,1
JCT7DKA7,2022,game_format,toy_or_open_play,game_format__toy_or_open_play,1
JCT7DKA7,2022,game_format,unspecified_game_format,game_format__unspecified_game_format,1
JCT7DKA7,2022,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
JCT7DKA7,2022,service_area,community_and_inclusion,service_area__community_and_inclusion,1
JCT7DKA7,2022,service_area,outreach_and_partnerships,service_area__outreach_and_partnerships,1
JCT7DKA7,2022,service_audience,general_public,service_audience__general_public,1
JCT7DKA7,2022,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
JCT7DKA7,2022,evidence_confidence,descriptive_only,evidence_confidence__descriptive_only,1
JCT7DKA7,2022,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
JCT7DKA7,2022,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
JCT7DKA7,2022,service_conditions_addressed,community_assessment_needed,service_conditions_addressed__community_assessment_needed,1
JCT7DKA7,2022,service_conditions_addressed,inclusive_design_or_accessibility,service_conditions_addressed__inclusive_design_or_accessibility,1
JCT7DKA7,2022,service_conditions_addressed,evaluation_or_reflection,service_conditions_addressed__evaluation_or_reflection,1
XF4MXTVF,2019,source_type,professional_publication,source_type__professional_publication,1
XF4MXTVF,2019,evidence_type,implementation_case,evidence_type__implementation_case,1
XF4MXTVF,2019,primary_methodology,case_or_design_study,primary_methodology__case_or_design_study,1
XF4MXTVF,2019,conceptual_theme,games_as_cultural_media,conceptual_theme__games_as_cultural_media,1
XF4MXTVF,2019,conceptual_theme,participatory_culture_and_production,conceptual_theme__participatory_culture_and_production,1
XF4MXTVF,2019,conceptual_theme,service_ecology,conceptual_theme__service_ecology,1
XF4MXTVF,2019,library_context,public_library,library_context__public_library,1
XF4MXTVF,2019,game_format,tabletop_game,game_format__tabletop_game,1
XF4MXTVF,2019,game_format,digital_game,game_format__digital_game,1
XF4MXTVF,2019,game_format,escape_room_or_breakout_box,game_format__escape_room_or_breakout_box,1
XF4MXTVF,2019,game_format,game_creation,game_format__game_creation,1
XF4MXTVF,2019,game_format,gamification,game_format__gamification,1
XF4MXTVF,2019,service_area,programming_and_facilitation,service_area__programming_and_facilitation,1
XF4MXTVF,2019,service_area,community_and_inclusion,service_area__community_and_inclusion,1
XF4MXTVF,2019,service_area,learning_and_literacy,service_area__learning_and_literacy,1
XF4MXTVF,2019,service_audience,families,service_audience__families,1
XF4MXTVF,2019,intended_outcome,engagement_and_participation,intended_outcome__engagement_and_participation,1
XF4MXTVF,2019,evidence_confidence,descriptive_only,evidence_confidence__descriptive_only,1
XF4MXTVF,2019,service_conditions_addressed,access_infrastructure_required,service_conditions_addressed__access_infrastructure_required,1
XF4MXTVF,2019,service_conditions_addressed,skilled_facilitation_required,service_conditions_addressed__skilled_facilitation_required,1
XF4MXTVF,2019,service_conditions_addressed,community_assessment_needed,service_conditions_addressed__community_assessment_needed,1
